Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.01    0.00 3919614/7982017     for_each_rtx_1 [263]
                0.01    0.00 4062403/7982017     for_each_rtx [473]
[1070]   0.0    0.02    0.00 7982017         approx_reg_cost_1 [1070]
-----------------------------------------------
                0.00    0.00       1/2660350     c_parser_asm_string_literal [2606]
                0.00    0.00       3/2660350     c_parser_simple_asm_expr [2545]
                0.00    0.00      18/2660350     c_parser_external_declaration [1663]
                0.00    0.00      32/2660350     c_parser_expression <cycle 7> [862]
                0.00    0.00      60/2660350     c_parser_for_statement <cycle 6> [1933]
                0.00    0.00      82/2660350     c_parser_require [2277]
                0.00    0.00      85/2660350     c_parser_do_statement <cycle 6> [1967]
                0.00    0.00     108/2660350     c_parser_while_statement <cycle 6> [1915]
                0.00    0.00     120/2660350     c_parser_switch_statement <cycle 6> [1903]
                0.00    0.00     192/2660350     c_parser_struct_declaration <cycle 7> [1750]
                0.00    0.00     315/2660350     c_parse_file [123]
                0.00    0.00     396/2660350     c_parser_sizeof_expression <cycle 7> [1954]
                0.00    0.00     632/2660350     c_parser_expr_no_commas <cycle 7> [1182]
                0.00    0.00     694/2660350     c_parser_conditional_expression <cycle 7> [784]
                0.00    0.00    1222/2660350     c_parser_cast_expression <cycle 7> [594]
                0.00    0.00    6042/2660350     c_parser_direct_declarator_inner <cycle 7> [1602]
                0.00    0.00    6310/2660350     c_parser_declaration_or_fndef <cycle 6> [453]
                0.00    0.00    8375/2660350     c_parser_attributes <cycle 7> [1706]
                0.00    0.00   11292/2660350     c_parser_unary_expression <cycle 7> [1015]
                0.00    0.00   12695/2660350     c_parser_parms_list_declarator <cycle 7> [1104]
                0.00    0.00   13359/2660350     c_parser_expr_list <cycle 7> [1143]
                0.00    0.00   14883/2660350     c_parser_declarator <cycle 7> [1964]
                0.00    0.00   42835/2660350     c_parser_declspecs <cycle 7> [997]
                0.00    0.00   44217/2660350     c_parser_compound_statement_nostart <cycle 6> [405]
                0.00    0.00   44217/2660350     c_parser_compound_statement <cycle 6> [1846]
                0.00    0.00   51404/2660350     c_parser_label [427]
                0.00    0.00   91275/2660350     c_parser_statement_after_labels <cycle 6> [275]
                0.00    0.00  163029/2660350     c_parser_if_statement <cycle 6> [272]
                0.00    0.00  197969/2660350     c_parser_postfix_expression_after_primary <cycle 7> [389]
                0.00    0.00  275965/2660350     c_parser_binary_expression <cycle 7> [333]
                0.01    0.00 1672523/2660350     c_parser_postfix_expression <cycle 7> [530]
[1071]   0.0    0.02    0.00 2660350         c_parser_consume_token [1071]
-----------------------------------------------
                0.00    0.00      14/8129721     recog_47 [2525]
                0.00    0.00      18/8129721     if_convert [30]
                0.00    0.00      80/8129721     recog_30 [2428]
                0.00    0.00      80/8129721     recog_31 [2429]
                0.00    0.00      88/8129721     general_no_elim_operand [2564]
                0.00    0.00      94/8129721     split_2 [2454]
                0.00    0.00     240/8129721     reg_not_xmm0_operand [2479]
                0.00    0.00     265/8129721     check_cond_move_block [2080]
                0.00    0.00    1409/8129721     maybe_emit_unop_insn [1898]
                0.00    0.00    1844/8129721     emit_conditional_move [1520]
                0.00    0.00    2190/8129721     get_attr_type [468]
                0.00    0.00    2518/8129721     index_register_operand [2248]
                0.00    0.00    2523/8129721     q_regs_operand [2246]
                0.00    0.00    4181/8129721     find_split_point [2112]
                0.00    0.00    6318/8129721     recog_45 [1930]
                0.00    0.00   95686/8129721     recog_35 [1421]
                0.00    0.00  130704/8129721     ext_register_operand [1868]
                0.00    0.00  214406/8129721     recog_43 [895]
                0.00    0.00  268882/8129721     recog_6 [1524]
                0.00    0.00  324892/8129721     split_1 [1101]
                0.00    0.00  570707/8129721     get_attr_modrm [458]
                0.00    0.00 1467136/8129721     recog_32 [276]
                0.00    0.00 2470782/8129721     peephole2_insns [1023]
                0.00    0.00 2564664/8129721     split_4 [431]
[1072]   0.0    0.02    0.00 8129721         register_operand [1072]
-----------------------------------------------
                0.00    0.01  590470/590470      sched_analyze [136]
[1073]   0.0    0.00    0.01  590470         sd_init_insn [1073]
                0.01    0.00 2952350/85030714     pool_alloc [172]
-----------------------------------------------
                0.01    0.00  410658/410658      code_motion_path_driver [100]
[1074]   0.0    0.01    0.00  410658         fur_at_first_insn [1074]
                0.00    0.00  242239/6060901     get_av_level [560]
                0.00    0.00  410658/4867149     sel_bb_head_p [845]
-----------------------------------------------
                0.01    0.00  111827/111827      find_replaceable_exprs [601]
[1075]   0.0    0.01    0.00  111827         finished_with_expr [1075]
                0.00    0.00  239481/14239009     bitmap_obstack_free [235]
                0.00    0.00  162279/125491430     bitmap_clear_bit [238]
-----------------------------------------------
                              163868             df_defs_record [1076]
                0.01    0.00 2571251/2571251     df_insn_refs_collect [88]
[1076]   0.0    0.01    0.00 2571251+163868  df_defs_record [1076]
                0.00    0.00  163799/2285255     df_def_record_1 [561]
                              163868             df_defs_record [1076]
-----------------------------------------------
                0.00    0.01      40/40          execute_one_pass [4]
[1077]   0.0    0.00    0.01      40         lower_function_body [1077]
                0.00    0.01      40/40          lower_gimple_bind [1078]
                0.00    0.00      80/217813      gsi_insert_after [1395]
                0.00    0.00      40/35479       gimple_seq_add_stmt [1657]
                0.00    0.00      40/1111729     vec_heap_o_reserve_exact [1084]
                0.00    0.00      40/210676      gimple_build_label [1612]
                0.00    0.00      80/1068563     gsi_insert_seq_nodes_after [1755]
                0.00    0.00      40/686         gimple_body [3460]
                0.00    0.00      40/1220        gimple_set_body [3428]
                0.00    0.00      40/2972        gimple_stmt_may_fallthru [3383]
                0.00    0.00      40/89          blocks_nreverse [3633]
                0.00    0.00      40/40          clear_block_marks [3742]
-----------------------------------------------
                0.00    0.01      40/40          lower_function_body [1077]
[1078]   0.0    0.00    0.01      40         lower_gimple_bind [1078]
                0.01    0.00  655951/655951      lower_stmt [1085]
                0.00    0.00  111320/146830      tree_cons_stat [1749]
                0.00    0.00      40/578569      gsi_remove [755]
                0.00    0.00      40/65534       gsi_insert_seq_nodes_before [1921]
                0.00    0.00      40/21166       gsi_insert_seq_before [3257]
-----------------------------------------------
                0.00    0.00    1020/294635      htab_expand [456]
                0.00    0.01  293615/294635      htab_find_slot [556]
[1079]   0.0    0.00    0.01  294635         invariant_group_base_hash [1079]
                0.01    0.00  294635/8512765     hash_rtx_cb [175]
                0.00    0.00  294635/448411      hash_rtx [2896]
-----------------------------------------------
                0.00    0.01   61647/61647       compute_all_dependences [879]
[1080]   0.0    0.00    0.01   61647         initialize_data_dependence_relation [1080]
                0.01    0.00   61561/123122      compute_self_dependence [1048]
                0.00    0.01   61647/61647       dr_may_alias_p [1435]
                0.00    0.00   61561/29946447     operand_equal_p [406]
                0.00    0.00   61561/1249762     vec_heap_p_reserve_exact [1513]
                0.00    0.00   61647/14527930     xmalloc [721]
-----------------------------------------------
                0.00    0.00  192202/2681504     compute_live_after_bb <cycle 22> [1371]
                0.00    0.00  591920/2681504     move_op_orig_expr_found [401]
                0.00    0.00  625832/2681504     _succ_iter_cond [607]
                0.00    0.01 1271550/2681504     _eligible_successor_edge_p [686]
[1081]   0.0    0.00    0.01 2681504         sel_bb_head [1081]
                0.01    0.00 2681341/31736356     bb_note [418]
                0.01    0.00 2681341/31720156     next_nonnote_insn [591]
-----------------------------------------------
                               35121             verify_changes <cycle 17> [428]
                0.00    0.00      18/17515297     execute_rtl_pre [127]
                0.00    0.00      64/17515297     copyprop_hardreg_forward [194]
                0.00    0.00     227/17515297     validate_replace_rtx_part_nosimplify [1935]
                0.00    0.00     335/17515297     cse_change_cc_mode [2304]
                0.00    0.00     582/17515297     regmove_optimize [91]
                0.00    0.00    1191/17515297     try_replace_reg [1777]
                0.00    0.00    3338/17515297     try_replace_dest_reg [1443]
                0.00    0.00   12998/17515297     reload_cse_regs [93]
                0.00    0.00   18393/17515297     fold_rtx <cycle 11> [180]
                0.00    0.00   21334/17515297     try_fwprop_subst [1499]
                0.00    0.00   28374/17515297     validate_replace_rtx_1 [1842]
                0.00    0.00   30967/17515297     cse_process_notes [1161]
                0.00    0.00  213398/17515297     redirect_exp_1 [1098]
                0.00    0.00  365563/17515297     invert_exp_1 [919]
                0.00    0.03 4688470/17515297     cse_insn [48]
                0.00    0.05 7385696/17515297     canon_reg [369]
[1082]   0.0    0.01    0.00 12806069         validate_change_1 <cycle 17> [1082]
                0.00    0.00  721888/16037011     rtx_equal_p [593]
                0.00    0.00   23771/4713228     confirm_change_group [221]
                0.00    0.00       1/5286100     xrealloc [987]
                               32960             verify_changes <cycle 17> [428]
-----------------------------------------------
                0.01    0.00      80/80          execute_one_pass [4]
[1083]   0.0    0.01    0.00      80         rebuild_cgraph_edges [1083]
                0.00    0.00  138342/554641      cgraph_node [1046]
                0.00    0.00  138262/207487      cgraph_create_edge [1786]
                0.00    0.00      80/851         cgraph_node_remove_callees [2343]
-----------------------------------------------
                0.00    0.00       2/1111729     ipcp_generate_summary [1506]
                0.00    0.00      38/1111729     rest_of_handle_combine [35]
                0.00    0.00      38/1111729     shorten_branches [203]
                0.00    0.00      38/1111729     extend_h_i_d [1213]
                0.00    0.00      38/1111729     sel_extend_global_bb_info [2466]
                0.00    0.00      38/1111729     tree_predictive_commoning [2154]
                0.00    0.00      40/1111729     lower_function_body [1077]
                0.00    0.00      43/1111729     scev_reset [2452]
                0.00    0.00      43/1111729     free_numbers_of_iterations_estimates [2451]
                0.00    0.00      59/1111729     thread_through_all_blocks [277]
                0.00    0.00      76/1111729     execute_vrp [38]
                0.00    0.00      78/1111729     perform_tree_ssa_dce [74]
                0.00    0.00     114/1111729     insn_locators_alloc [2351]
                0.00    0.00     114/1111729     fix_loop_structure [909]
                0.00    0.00     121/1111729     solve_constraints [778]
                0.00    0.00     133/1111729     sched_deps_init [939]
                0.00    0.00     192/1111729     scev_initialize [2235]
                0.00    0.00     221/1111729     compute_succs_info [423]
                0.00    0.00     228/1111729     expand_phi_nodes [562]
                0.00    0.00     232/1111729     init_scc_info [2068]
                0.00    0.00     460/1111729     create_preheaders [2221]
                0.00    0.00     496/1111729     force_single_succ_latches [2210]
                0.00    0.00     612/1111729     disambiguate_loops_with_multiple_latches [2190]
                0.00    0.00     802/1111729     loop_optimizer_finalize [705]
                0.00    0.00    1188/1111729     phi_translate [1762]
                0.00    0.00   33122/1111729     insert_phi_nodes_for [414]
                0.00    0.00   69845/1111729     copy_expr [781]
                0.00    0.00   91941/1111729     compute_idf [257]
                0.00    0.00  138099/1111729     extend_bb_info [898]
                0.00    0.00  220202/1111729     redirect_edge_var_map_add [730]
                0.00    0.00  235626/1111729     extend_insn_data [660]
                0.00    0.00  317450/1111729     luids_extend_insn [873]
[1084]   0.0    0.01    0.00 1111729         vec_heap_o_reserve_exact [1084]
                0.00    0.00 1111729/5286100     xrealloc [987]
-----------------------------------------------
                0.01    0.00  655951/655951      lower_gimple_bind [1078]
[1085]   0.0    0.01    0.00  655951         lower_stmt [1085]
                0.00    0.00   43508/578569      gsi_remove [755]
                0.00    0.00   43508/43508       lower_gimple_return [1744]
                0.00    0.00   69244/3863716     flags_from_decl_or_type [737]
-----------------------------------------------
                0.00    0.00     271/1390128     simplify_comparison [392]
                0.00    0.00     360/1390128     combine_simplify_rtx <cycle 8> [147]
                0.00    0.00     368/1390128     simplify_and_const_int <cycle 9> [1549]
                0.00    0.00   58958/1390128     if_then_else_cond [767]
                0.00    0.00   59657/1390128     force_to_mode <cycle 9> [1160]
                0.00    0.00   99318/1390128     make_extraction [1024]
                0.00    0.00  103922/1390128     expand_compound_operation <cycle 9> [1668]
                0.00    0.00  123805/1390128     simplify_set [452]
                0.00    0.00  202723/1390128     make_compound_operation [403]
                0.00    0.00  207920/1390128     simplify_shift_const_1 [656]
                0.00    0.01  532826/1390128     simplify_and_const_int_1 <cycle 9> [1126]
[1086]   0.0    0.00    0.01 1390128         gen_lowpart_for_combine [1086]
                0.01    0.00  122029/191044      mode_dependent_address_p [1068]
                0.00    0.00   75532/369517      simplify_gen_subreg [903]
                0.00    0.00   36451/115290      gen_rtx_fmt_ei_stat [1745]
                0.00    0.00  197670/504554      gen_lowpart_common [2876]
                0.00    0.00   36451/115290      gen_rtx_SUBREG [3091]
                0.00    0.00    9080/16659       subreg_lowpart_offset [3274]
-----------------------------------------------
                0.00    0.00      48/235451      gimple_split_block [2254]
                0.00    0.00   39461/235451      gimple_duplicate_bb [632]
                0.00    0.01  195942/235451      gimple_split_edge [407]
[1087]   0.0    0.00    0.01  235451         create_empty_bb [1087]
                0.01    0.01  235451/423476      create_bb [864]
                0.00    0.00   11128/13049       add_to_dominance_info [1826]
                0.00    0.00  470902/2476968     dom_info_available_p [2735]
-----------------------------------------------
                0.00    0.01  145974/145974      output_addr_const [773]
[1088]   0.0    0.00    0.01  145974         mark_decl_referenced [1088]
                0.01    0.00   77206/77410       varpool_node [1115]
                0.00    0.00   68727/554641      cgraph_node [1046]
                0.00    0.00   77206/77370       varpool_mark_needed_node [3143]
-----------------------------------------------
                0.00    0.00     571/342624      vn_reference_lookup_pieces [2010]
                0.00    0.01  342053/342624      vn_reference_lookup [681]
[1089]   0.0    0.00    0.01  342624         walk_non_aliased_vuses [1089]
                0.00    0.01  342626/342626      vn_reference_lookup_2 [1423]
                0.00    0.00  109305/110193      get_continuation_for_phi <cycle 26> [1709]
                0.00    0.00   41874/88201       stmt_may_clobber_ref_p_1 [1508]
                0.00    0.00   43735/14239009     bitmap_obstack_free [235]
                0.00    0.00   41872/41872       vn_reference_lookup_3 [1856]
-----------------------------------------------
                0.01    0.00  175965/175965      tree_estimate_probability [223]
[1090]   0.0    0.01    0.00  175965         gimple_predicted_by_p [1090]
                0.00    0.00  175965/3324850     pointer_map_contains [546]
-----------------------------------------------
                               37889             expand_expr_real_1 <cycle 15> [765]
                0.00    0.00    1145/1008989     expand_gimple_stmt [514]
[1091]   0.0    0.00    0.01   39034         expand_expr_real_2 <cycle 15> [1091]
                0.01    0.00   11874/22170       expand_binop [1013]
                0.00    0.00   19550/19550       emit_store_flag_force [1551]
                0.00    0.00   19305/289798      gen_reg_rtx [1624]
                0.00    0.00    7096/109252490     immed_double_const <cycle 1> [1157]
                0.00    0.00   39100/48092011     tree_strip_nop_conversions [647]
                0.00    0.00    3383/3383        get_def_for_expr [2083]
                0.00    0.00     104/1409        emit_unop_insn [1897]
                0.00    0.00       6/7049        copy_to_mode_reg [1795]
                0.00    0.00       6/109252490     gen_int_mode <cycle 1> [1110]
                0.00    0.00      14/303702      integer_all_onesp [1844]
                0.00    0.00       6/13507       force_operand [2125]
                0.00    0.00   11874/11874       optab_for_tree_code [3299]
                0.00    0.00    7043/38467       safe_from_p [3215]
                0.00    0.00     104/1432        convert_move [3415]
                0.00    0.00       6/1276854     host_integerp [2768]
                0.00    0.00       6/598792      tree_low_cst [2847]
                               31424             expand_operands <cycle 15> [1768]
                                8106             expand_expr_real <cycle 15> [1526]
                                7612             expand_expr_real_1 <cycle 15> [765]
                                7043             expand_shift <cycle 15> [1441]
-----------------------------------------------
                0.00    0.00      38/187066      run_selective_scheduling [19]
                0.00    0.01  187028/187066      init_lv_sets [1093]
[1092]   0.0    0.00    0.01  187066         init_lv_set [1092]
                0.01    0.00  187066/12425566     bitmap_copy [102]
                0.00    0.00  187066/19278775     bitmap_obstack_alloc_stat [342]
                0.00    0.00     317/5286100     xrealloc [987]
-----------------------------------------------
                0.00    0.01      38/38          run_selective_scheduling [19]
[1093]   0.0    0.00    0.01      38         init_lv_sets [1093]
                0.00    0.01  187028/187066      init_lv_set [1092]
-----------------------------------------------
                0.00    0.00       1/96225       fixup_tail_calls [2536]
                0.00    0.00       1/96225       cse_main [29]
                0.00    0.00      63/96225       try_crossjump_to_edge [771]
                0.00    0.00    6456/96225       ira [21]
                0.00    0.00   16461/96225       df_process_deferred_rescans [486]
                0.00    0.00   20820/96225       cse_insn [48]
                0.00    0.01   52423/96225       set_unique_reg_note [1387]
[1094]   0.0    0.00    0.01   96225         df_notes_rescan [1094]
                0.00    0.00   56711/2684999     df_refs_add_to_chains [261]
                0.00    0.00   56711/3070498     df_canonize_collection_rec [270]
                0.00    0.00   50199/2661207     df_uses_record [325]
                0.00    0.00   94980/2979511     df_grow_reg_info [822]
                0.00    0.00  151691/125491430     bitmap_clear_bit [238]
                0.00    0.00   38269/178942441     bitmap_bit_p [73]
                0.00    0.00  113422/7152796     vec_stack_p_reserve_exact_1 [1216]
                0.00    0.00  113422/7152796     vec_stack_free [1349]
                0.00    0.00    8322/1221410     df_reg_chain_unlink [1242]
                0.00    0.00    8322/53886338     pool_free [616]
                0.00    0.00   94980/3314649     df_grow_bb_info [2515]
-----------------------------------------------
                              155876             cselib_lookup_mem <cycle 1> [1623]
                0.00    0.00  164165/109252490     cselib_process_insn [174]
[1095]   0.0    0.01    0.00  320041         add_mem_for_addr <cycle 1> [1095]
                0.00    0.00  640082/85030714     pool_alloc [172]
                0.00    0.00  320041/3734498     replace_equiv_address_nv [2720]
                              320041             change_address_1 <cycle 1> [848]
-----------------------------------------------
                                 615             fold_unary_loc <cycle 1> [1096]
                                   5             fold_cond_expr_with_comparison <cycle 1> [2557]
                               21438             fold_build1_stat_loc <cycle 1> [1195]
                               35276             fold_convert_loc <cycle 1> [661]
                              313251             fold <cycle 1> [2615]
                0.00    0.00      17/109252490     fold_stmt_1 [1637]
                0.00    0.00      21/109252490     vrp_fold_stmt [609]
                0.00    0.00      98/109252490     fold_unary_ignore_overflow_loc [2340]
                0.00    0.00  261344/109252490     convert_to_integer <cycle 5> [1012]
[1096]   0.0    0.00    0.01  631450+615     fold_unary_loc <cycle 1> [1096]
                0.01    0.00  536640/1268474     fold_convert_const [815]
                0.00    0.00  537313/52225791     tree_strip_sign_nop_conversions [722]
                0.00    0.00   94752/48092011     tree_strip_nop_conversions [647]
                0.00    0.00     369/703360      build1_stat [998]
                0.00    0.00     249/197412      build3_stat [1648]
                0.00    0.00  147141/1150288     force_fit_type_double [2776]
                0.00    0.00    1017/1017        handled_component_p [3437]
                0.00    0.00       5/5           tree_expr_nonnegative_p [4016]
                              147141             build_int_cst_wide <cycle 1> [1022]
                                 958             fold_negate_expr <cycle 1> [2464]
                                 512             fold_convert_loc <cycle 1> [661]
                                 481             get_inner_reference <cycle 1> [1183]
                                 435             fold_truth_not_expr <cycle 1> [2409]
                                 249             fold_ternary_loc <cycle 1> [1853]
                                  78             fold_build2_stat_loc <cycle 1> [2541]
                                   6             build2_stat <cycle 1> [1035]
                                   5             fold_build1_stat_loc <cycle 1> [1195]
                                 615             fold_unary_loc <cycle 1> [1096]
-----------------------------------------------
                0.01    0.00      38/38          ira_build [43]
[1097]   0.0    0.01    0.00      38         ira_compress_allocno_live_ranges [1097]
                0.00    0.00  338370/178091693     bitmap_set_bit [54]
                0.00    0.00      38/19278775     bitmap_obstack_alloc_stat [342]
                0.00    0.00      38/76          create_start_finish_chains [2487]
                0.00    0.00      38/14527930     xmalloc [721]
                0.00    0.00     114/214307      ira_free [3000]
                0.00    0.00      38/418         ira_allocate_bitmap [3488]
                0.00    0.00      38/214307      ira_allocate [2999]
                0.00    0.00      38/418         ira_free_bitmap [3489]
-----------------------------------------------
                              639999             redirect_exp_1 [1098]
                0.01    0.00  213398/213398      redirect_jump_1 [868]
[1098]   0.0    0.01    0.00  213398+639999  redirect_exp_1 [1098]
                0.00    0.00  213398/575334      gen_rtx_fmt_u_stat [1517]
                0.00    0.00  213398/17515297     validate_change_1 <cycle 17> [1082]
                0.00    0.00  213398/11134497     validate_change [1467]
                              639999             redirect_exp_1 [1098]
-----------------------------------------------
                0.00    0.00   44493/184161      modified_between_p [833]
                0.00    0.01  139668/184161      modified_in_p [688]
[1099]   0.0    0.00    0.01  184161         memory_modified_in_insn_p [1099]
                0.00    0.01  182101/186221      memory_modified_1 [1121]
                0.00    0.00  184161/26063811     note_stores [253]
-----------------------------------------------
                0.01    0.00  261291/261291      code_motion_path_driver [100]
[1100]   0.0    0.01    0.00  261291         av_set_intersect [1100]
                0.00    0.00  440773/5745741     vinsn_equal_p [710]
                0.00    0.00     816/8750291     av_set_iter_remove [581]
-----------------------------------------------
                0.00    0.00   49293/120160      try_split [256]
                0.01    0.00   70867/120160      combine_split_insns [1372]
[1101]   0.0    0.01    0.00  120160         split_1 [1101]
                0.00    0.00   61142/6451538     nonimmediate_operand [384]
                0.00    0.00  324892/8129721     register_operand [1072]
                0.00    0.00   60934/12498816     memory_operand [462]
                0.00    0.00   15129/18548       aligned_operand [1841]
                0.00    0.00   99782/130704      ext_register_operand [1868]
                0.00    0.00    6680/14568518     general_operand [247]
                0.00    0.00    6297/6297        ix86_lea_for_add_ok [1980]
                0.00    0.00   11546/16037011     rtx_equal_p [593]
                0.00    0.00   12204/285199      const_int_operand [1859]
                0.00    0.00   11673/55856       nonmemory_operand [2003]
                0.00    0.00     536/3500357     true_regnum [979]
                0.00    0.00     201/2518        index_register_operand [2248]
                0.00    0.00       8/1788410     ix86_comparison_operator [840]
                0.00    0.00  101660/2016799     flags_reg_operand [2742]
                0.00    0.00   60729/60729       promotable_binary_operator [3184]
                0.00    0.00   38008/786325      compare_operator [2810]
                0.00    0.00   17562/241812      bt_comparison_operator [2986]
-----------------------------------------------
                              151030             split_constant_offset <cycle 25> [1515]
[1102]   0.0    0.01    0.00  151030         split_constant_offset_1 <cycle 25> [1102]
                0.00    0.00   75465/109252490     fold_convert_loc <cycle 1> [661]
                0.00    0.00   75459/109252490     build_int_cst_wide <cycle 1> [1022]
                0.00    0.00       6/109252490     fold_build2_stat_loc <cycle 1> [2541]
                0.00    0.00       6/109252490     int_const_binop <cycle 1> [2956]
                0.00    0.00       6/109252490     size_binop_loc <cycle 1> [1580]
                0.00    0.00   75453/1225233     build_int_cst [2771]
                0.00    0.00       6/1150288     force_fit_type_double [2776]
                                  12             split_constant_offset <cycle 25> [1515]
-----------------------------------------------
                0.00    0.01  233864/233864      update_ssa [42]
[1103]   0.0    0.00    0.01  233864         prepare_def_site_for [1103]
                0.01    0.00  233788/3180225     mark_block_for_update [323]
                0.00    0.00  126538/178942441     bitmap_bit_p [73]
-----------------------------------------------
                                5502             c_parser_direct_declarator_inner <cycle 7> [1602]
[1104]   0.0    0.00    0.01    5502         c_parser_parms_list_declarator <cycle 7> [1104]
                0.00    0.01   12565/12565       push_parm_decl [1114]
                0.00    0.00    7193/2660351     c_lex_one_token [298]
                0.00    0.00   12695/2660350     c_parser_consume_token [1071]
                               12565             c_parser_parameter_declaration <cycle 7> [3296]
-----------------------------------------------
                0.00    0.00  257057/1334840     insn_min_length [508]
                0.00    0.01 1077783/1334840     insn_default_length [205]
[1105]   0.0    0.00    0.01 1334840         get_attr_prefix_0f [1105]
                0.00    0.01  538600/12496631     extract_constrain_insn_cached [226]
                0.00    0.00       3/3763433     get_attr_type [468]
-----------------------------------------------
                0.00    0.00      11/1016766     pro_epilogue_adjust_stack [2122]
                0.00    0.00      46/1016766     mark_jump_label_1 [301]
                0.00    0.00      69/1016766     remove_notes [843]
                0.00    0.00     157/1016766     emit_copy_of_insn_after [2017]
                0.00    0.00     202/1016766     ix86_emit_restore_reg_using_pop [2044]
                0.00    0.00     889/1016766     guess_outgoing_edge_probabilities [1832]
                0.00    0.00    6838/1016766     try_split [256]
                0.00    0.00   51196/1016766     set_unique_reg_note [1387]
                0.00    0.00   52634/1016766     emit_call_1 [779]
                0.00    0.00   53204/1016766     df_create_unused_note [674]
                0.00    0.00  149332/1016766     do_compare_rtx_and_jump [459]
                0.00    0.01  702188/1016766     df_note_compute [50]
[1106]   0.0    0.00    0.01 1016766         add_reg_note [1106]
                0.00    0.01  995836/4961210     gen_rtx_fmt_ee_stat [743]
                0.01    0.00 1016720/1888283     alloc_EXPR_LIST [1235]
                0.00    0.00      46/25210681     alloc_INSN_LIST [543]
-----------------------------------------------
                0.00    0.00      80/150490      visit_reference_op_store [2098]
                0.00    0.01  150410/150490      visit_reference_op_load [747]
[1107]   0.0    0.00    0.01  150490         vn_reference_insert [1107]
                0.00    0.00  150490/492623      copy_reference_ops_from_ref [1041]
                0.00    0.00  150490/109252490     get_alias_set <cycle 1> [673]
                0.00    0.00  150490/109252490     htab_find_slot_with_hash <cycle 1> [149]
                0.00    0.00  150490/494106      vn_reference_compute_hash [1503]
                0.00    0.00  150490/85030714     pool_alloc [172]
                0.00    0.00  150490/494106      valueize_refs [2877]
-----------------------------------------------
                0.00    0.00  257057/1334840     insn_min_length [508]
                0.00    0.01 1077783/1334840     insn_default_length [205]
[1108]   0.0    0.00    0.01 1334840         get_attr_prefix_data16 [1108]
                0.00    0.01  533272/12496631     extract_constrain_insn_cached [226]
-----------------------------------------------
                                   2             df_lr_finalize <cycle 13> [1109]
                                 599             df_analyze <cycle 13> [17]
[1109]   0.0    0.00    0.01     599+2       df_lr_finalize <cycle 13> [1109]
                0.00    0.01       2/1329        df_worklist_dataflow [23]
                0.00    0.00       2/601         df_lr_local_compute [86]
                0.00    0.00       2/601         df_lr_alloc [849]
                0.00    0.00       2/42874309     bitmap_clear [246]
                0.00    0.00     240/1188        df_set_flags [3432]
                0.00    0.00       2/634         df_clear_flags [3471]
                                 240             run_fast_df_dce <cycle 13> [45]
                                   2             df_lr_finalize <cycle 13> [1109]
-----------------------------------------------
                                8794             simplify_gen_unary <cycle 1> [3293]
                               12331             simplify_binary_operation <cycle 1> [826]
                              380048             simplify_binary_operation_1 <cycle 1> [620]
                0.00    0.00       6/109252490     expand_expr_real_2 <cycle 15> [1091]
                0.00    0.00      17/109252490     simplify_comparison [392]
                0.00    0.00      23/109252490     canonicalize_address [2482]
                0.00    0.00     129/109252490     simplify_unary_operation [1734]
                0.00    0.00     569/109252490     simplify_set [452]
                0.00    0.00    1141/109252490     gen_split_2085 [1888]
                0.00    0.00    1575/109252490     ix86_expand_int_movcc [1559]
                0.00    0.00    2830/109252490     if_then_else_cond [767]
                0.00    0.00    3758/109252490     canonicalize_condition [485]
                0.00    0.00   14288/109252490     force_to_mode <cycle 9> [1160]
                0.00    0.00   25949/109252490     reload_cse_regs [93]
                0.00    0.00   46948/109252490     simplify_and_const_int <cycle 9> [1549]
                0.00    0.00  103960/109252490     simplify_shift_const_1 [656]
                0.00    0.00  109968/109252490     simplify_and_const_int_1 <cycle 9> [1126]
                0.00    0.00  284232/109252490     simplify_subreg [746]
                0.04    0.02 3088848/109252490     get_mode_bounds [599]
[1110]   0.0    0.00    0.01 4085414         gen_int_mode <cycle 1> [1110]
                0.01    0.00 4085414/6549642     trunc_int_for_mode [988]
                0.00    0.00     250/2067        gen_rtx_fmt_w_stat [2111]
                             3134345             htab_find_slot_with_hash <cycle 1> [149]
-----------------------------------------------
                0.01    0.00  585747/585747      simulate_stmt [49]
[1111]   0.0    0.01    0.00  585747         copy_prop_visit_stmt [1111]
                0.00    0.00  585747/6111653     gimple_assign_single_p [945]
                0.00    0.00   16312/151208      may_propagate_copy [1510]
-----------------------------------------------
                0.00    0.00   56116/359031      insert_phi_nodes_for [414]
                0.01    0.00  302915/359031      mark_use_interesting [285]
[1112]   0.0    0.01    0.00  359031         mark_phi_for_rewrite [1112]
                0.00    0.00  184817/178091693     bitmap_set_bit [54]
                0.00    0.00  179731/1249762     vec_heap_p_reserve_exact [1513]
                0.00    0.00       8/2266174     vec_heap_o_reserve_1 [734]
                0.00    0.00       8/1382371     vec_heap_p_reserve [1223]
-----------------------------------------------
                0.01    0.00  125453/125453      c_lex_with_flags [310]
[1113]   0.0    0.01    0.00  125453         interpret_integer [1113]
                0.00    0.00  125453/109252490     build_int_cst_wide <cycle 1> [1022]
                0.00    0.00  125453/125456      cpp_get_options [3080]
                0.00    0.00  125453/125453      cpp_interpret_integer [3082]
