Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/58424       Perl_do_readline [151]
                0.00    0.00       2/58424       Perl_op_free <cycle 7> [358]
                0.00    0.00       2/58424       Perl_savestack_grow [579]
                0.00    0.00       3/58424       S_hv_auxinit [363]
                0.00    0.00      14/58424       Perl_scalarvoid [307]
                0.00    0.00      22/58424       S_scan_const [91]
                0.00    0.00      34/58424       S_scan_str [108]
                0.00    0.00      41/58424       S_hsplit [374]
                0.00    0.00      54/58424       Perl_tmps_grow_p [362]
                0.00    0.00     119/58424       Perl_av_extend_guts [241]
                0.00    0.00   58132/58424       Perl_sv_grow <cycle 7> [219]
[244]    0.0    0.00    0.00   58424         Perl_safesysrealloc [244]
-----------------------------------------------
                0.00    0.00      52/54208       Perl_hv_name_set [78]
                0.00    0.00   54156/54208       Perl_hv_common <cycle 7> [12]
[245]    0.0    0.00    0.00   54208         S_perl_hash_one_at_a_time_hard [245]
-----------------------------------------------
                0.00    0.00     130/53728       Perl_do_print [113]
                0.00    0.00   53598/53728       Perl_sv_gets [164]
[246]    0.0    0.00    0.00   53728         PerlIO_isutf8 [246]
-----------------------------------------------
                0.00    0.00       2/53505       Perl_yyparse [5]
                0.00    0.00       5/53505       Perl_finalize_optree [130]
                0.00    0.00      23/53505       S_sublex_push [101]
                0.00    0.00      24/53505       Perl_rpeep [88]
                0.00    0.00   53451/53505       Perl_pp_sort <cycle 6> [51]
[247]    0.0    0.00    0.00   53505         Perl_save_vptr [247]
-----------------------------------------------
                0.00    0.00   53441/53441       Perl_pp_sort <cycle 6> [51]
[248]    0.0    0.00    0.00   53441         Perl_sortsv_flags [248]
-----------------------------------------------
                0.00    0.00   53132/53132       Perl_pp_rv2av [202]
[249]    0.0    0.00    0.00   53132         S_pushav [249]
-----------------------------------------------
                                   2             Perl_newHVhv <cycle 7> [102]
                                  10             S_mro_get_linear_isa_dfs <cycle 7> [135]
                                  13             Perl_sv_add_backref <cycle 7> [296]
                                  49             Perl_gv_add_by_type <cycle 7> [364]
                                  51             S_parse_gv_stash_name <cycle 7> [79]
                0.00    0.00       2/4043238     S_init_postdump_symbols [89]
                0.00    0.00       2/4043238     S_parse_body [3]
                0.00    0.00       2/4043238     S_init_main_stash [106]
                0.00    0.00       2/4043238     Perl_new_stackinfo [185]
                0.00    0.00       3/4043238     Perl_re_op_compile [107]
                0.00    0.00       4/4043238     Perl_pad_tidy [149]
                0.00    0.00       4/4043238     Perl__new_invlist [148]
                0.00    0.00       4/4043238     Perl_start_subparse [123]
                0.00    0.00       5/4043238     Perl_pad_new [145]
                0.00    0.00       5/4043238     perl_construct [111]
                0.00    0.00      24/4043238     Perl__new_invlist_C_array [129]
                0.00    0.00      34/4043238     S_scan_str [108]
                0.00    0.00      80/4043238     Perl_newXS_len_flags [81]
                0.00    0.00   52813/4043238     Perl_vivify_ref [63]
[250]    0.0    0.00    0.00   53109         Perl_newSV_type <cycle 7> [250]
                0.00    0.00     218/1260        S_more_sv [280]
                               53080             Perl_sv_upgrade <cycle 7> [215]
-----------------------------------------------
                0.00    0.00       4/53077       Perl_newHVhv <cycle 7> [102]
                0.00    0.00   53073/53077       Perl_hv_common <cycle 7> [12]
[251]    0.0    0.00    0.00   53077         S_new_he [251]
                0.00    0.00     313/1328        Perl_more_bodies [279]
-----------------------------------------------
                0.00    0.00   52814/52814       S_visit [161]
[252]    0.0    0.00    0.00   52814         do_clean_objs [252]
-----------------------------------------------
                0.00    0.00   52642/52642       Perl_pp_enteriter [54]
[253]    0.0    0.00    0.00   52642         S_SvREFCNT_inc [253]
-----------------------------------------------
                0.00    0.00      74/26983       PerlIOBase_read [376]
                0.00    0.00   26909/26983       Perl_sv_gets [164]
[254]    0.0    0.00    0.00   26983         PerlIOBuf_get_cnt [254]
                0.00    0.00       2/44          PerlIOBuf_get_base [372]
                0.00    0.00       2/44          Perl_PerlIO_get_base [373]
-----------------------------------------------
                0.00    0.00      74/26983       PerlIOBase_read [376]
                0.00    0.00   26909/26983       Perl_sv_gets [164]
[255]    0.0    0.00    0.00   26983         Perl_PerlIO_get_cnt [255]
-----------------------------------------------
                0.00    0.00      36/26945       PerlIOBase_read [376]
                0.00    0.00   26909/26945       Perl_sv_gets [164]
[256]    0.0    0.00    0.00   26945         PerlIOBuf_get_ptr [256]
-----------------------------------------------
                0.00    0.00      36/26945       PerlIOBase_read [376]
                0.00    0.00   26909/26945       Perl_sv_gets [164]
[257]    0.0    0.00    0.00   26945         PerlIOBuf_set_ptrcnt [257]
-----------------------------------------------
                0.00    0.00      36/26945       PerlIOBase_read [376]
                0.00    0.00   26909/26945       Perl_sv_gets [164]
[258]    0.0    0.00    0.00   26945         Perl_PerlIO_get_ptr [258]
-----------------------------------------------
                0.00    0.00      36/26945       PerlIOBase_read [376]
                0.00    0.00   26909/26945       Perl_sv_gets [164]
[259]    0.0    0.00    0.00   26945         Perl_PerlIO_set_ptrcnt [259]
-----------------------------------------------
                0.00    0.00      38/26909       PerlIOBuf_fill [377]
                0.00    0.00   26871/26909       Perl_sv_gets [164]
[260]    0.0    0.00    0.00   26909         PerlIO_fast_gets [260]
-----------------------------------------------
                0.00    0.00      92/26817       Perl_pp_enter [47]
                0.00    0.00   26725/26817       Perl_pp_entersub [55]
[261]    0.0    0.00    0.00   26817         Perl_block_gimme [261]
                0.00    0.00   26817/26817       S_dopoptosub_at [262]
-----------------------------------------------
                0.00    0.00   26817/26817       Perl_block_gimme [261]
[262]    0.0    0.00    0.00   26817         S_dopoptosub_at [262]
-----------------------------------------------
                0.00    0.00       2/26787       Perl_sv_clean_objs [159]
                0.00    0.00       9/26787       do_clean_named_io_objs [158]
                0.00    0.00     370/26787       S_visit [161]
                0.00    0.00   26406/26787       Perl_sv_setsv_flags [21]
[263]    0.0    0.00    0.00   26787         S_SvREFCNT_dec_NN [263]
-----------------------------------------------
                0.00    0.00   26739/26739       Perl_sv_vcatpvfn_flags [61]
[264]    0.0    0.00    0.00   26739         S_expect_number [264]
-----------------------------------------------
                0.00    0.00       4/26729       Perl_av_store <cycle 7> [235]
                0.00    0.00   26725/26729       Perl_av_clear [62]
[265]    0.0    0.00    0.00   26729         S_SvREFCNT_dec [265]
-----------------------------------------------
                0.00    0.00   26726/26726       Perl_runops_standard <cycle 6> [7]
[266]    0.0    0.00    0.00   26726         Perl_pp_defined [266]
-----------------------------------------------
                0.00    0.00   26726/26726       Perl_runops_standard <cycle 6> [7]
[267]    0.0    0.00    0.00   26726         Perl_pp_readline [267]
-----------------------------------------------
                0.00    0.00   26725/26725       S_do_chomp [31]
[268]    0.0    0.00    0.00   26725         S_SvREFCNT_dec [268]
-----------------------------------------------
                0.00    0.00       1/26427       Perl_cvgv_set [342]
                0.00    0.00       4/26427       Perl_sv_force_normal_flags [69]
                0.00    0.00      10/26427       S_hv_free_ent_ret [455]
                0.00    0.00   26412/26427       Perl_sv_clear <cycle 7> [217]
[269]    0.0    0.00    0.00   26427         Perl_unshare_hek [269]
-----------------------------------------------
                0.00    0.00       1/26427       Perl_cvgv_set [342]
                0.00    0.00       4/26427       Perl_sv_force_normal_flags [69]
                0.00    0.00      10/26427       S_hv_free_ent_ret [455]
                0.00    0.00   26412/26427       Perl_sv_clear <cycle 7> [217]
[270]    0.0    0.00    0.00   26427         S_unshare_hek_or_pvn [270]
                0.00    0.00       1/788593      Perl_safesysfree [221]
-----------------------------------------------
                0.00    0.00       9/26417       S_mro_clean_isarev <cycle 7> [584]
                0.00    0.00   26408/26417       Perl_do_kv [25]
[271]    0.0    0.00    0.00   26417         Perl_hv_iternext_flags [271]
-----------------------------------------------
                                   9             S_mro_get_linear_isa_dfs <cycle 7> [135]
                0.00    0.00   26407/4043238     Perl_hv_iterkeysv [72]
[272]    0.0    0.00    0.00   26416         Perl_newSVhek <cycle 7> [272]
                0.00    0.00     156/1260        S_more_sv [280]
                               26416             Perl_sv_upgrade <cycle 7> [215]
-----------------------------------------------
                0.00    0.00   26406/26406       Perl_sv_setsv_flags [21]
[273]    0.0    0.00    0.00   26406         Perl_sv_unref_flags [273]
-----------------------------------------------
                0.00    0.00   26321/26321       Perl_save_aliased_sv [275]
[274]    0.0    0.00    0.00   26321         Perl_gp_ref [274]
-----------------------------------------------
                0.00    0.00   26321/26321       Perl_pp_enteriter [54]
[275]    0.0    0.00    0.00   26321         Perl_save_aliased_sv [275]
                0.00    0.00   26321/26321       Perl_gp_ref [274]
-----------------------------------------------
                0.00    0.00   26321/26321       Perl_pp_leaveloop [64]
[276]    0.0    0.00    0.00   26321         S_SvREFCNT_dec [276]
-----------------------------------------------
                0.00    0.00    2240/2240        Perl_yyparse [5]
[277]    0.0    0.00    0.00    2240         S_SvREFCNT_dec [277]
-----------------------------------------------
                0.00    0.00    2240/2240        Perl_yyparse [5]
[278]    0.0    0.00    0.00    2240         S_SvREFCNT_inc [278]
-----------------------------------------------
                0.00    0.00       1/1328        S_new_body [586]
                0.00    0.00     313/1328        S_new_he [251]
                0.00    0.00    1014/1328        Perl_sv_upgrade <cycle 7> [215]
[279]    0.0    0.00    0.00    1328         Perl_more_bodies [279]
                0.00    0.00    1328/923598      Perl_safesysmalloc [216]
                0.00    0.00       8/497         Perl_safesyscalloc [287]
-----------------------------------------------
                0.00    0.00     141/1260        Perl_newSVpvn [13]
                0.00    0.00     156/1260        Perl_newSVhek <cycle 7> [272]
                0.00    0.00     218/1260        Perl_newSV_type <cycle 7> [250]
                0.00    0.00     252/1260        Perl_sv_mortalcopy_flags [46]
                0.00    0.00     493/1260        Perl_newSV <cycle 7> [229]
[280]    0.0    0.00    0.00    1260         S_more_sv [280]
                0.00    0.00    1260/1260        S_sv_add_arena [281]
                0.00    0.00    1260/923598      Perl_safesysmalloc [216]
-----------------------------------------------
                0.00    0.00    1260/1260        S_more_sv [280]
[281]    0.0    0.00    0.00    1260         S_sv_add_arena [281]
-----------------------------------------------
                                 410             Perl_scalar [282]
                0.00    0.00       1/1096        Perl_newHVREF [618]
                0.00    0.00       2/1096        Perl_newCONDOP [60]
                0.00    0.00       2/1096        Perl_ck_shift <cycle 1> [562]
                0.00    0.00       4/1096        Perl_newFOROP [40]
                0.00    0.00       5/1096        Perl_newWHILEOP [35]
                0.00    0.00       9/1096        Perl_ck_split [176]
                0.00    0.00      17/1096        S_new_logop [23]
                0.00    0.00      20/1096        Perl_newCVREF [412]
                0.00    0.00      25/1096        Perl_newAVREF [401]
                0.00    0.00      41/1096        Perl_ck_fun <cycle 1> [67]
                0.00    0.00      48/1096        Perl_newASSIGNOP [45]
                0.00    0.00      81/1096        Perl_newSVREF [347]
                0.00    0.00      83/1096        Perl_newOP [188]
                0.00    0.00     113/1096        Perl_doref [348]
                0.00    0.00     192/1096        Perl_yyparse [5]
                0.00    0.00     224/1096        Perl_newSVOP [299]
                0.00    0.00     229/1096        S_op_std_init [93]
[282]    0.0    0.00    0.00    1096+410     Perl_scalar [282]
                0.00    0.00      31/166         Perl_scalarvoid [307]
                                 410             Perl_scalar [282]
-----------------------------------------------
                0.00    0.00       2/826         Perl_newFOROP [40]
                0.00    0.00       3/826         Perl_newPMOP [541]
                0.00    0.00       3/826         Perl_newWHILEOP [35]
                0.00    0.00       5/826         Perl_newUNOP_AUX [505]
                0.00    0.00      19/826         S_alloc_LOGOP [416]
                0.00    0.00      70/826         Perl_newSTATEOP [352]
                0.00    0.00      73/826         Perl_newBINOP [119]
                0.00    0.00      94/826         Perl_newOP [188]
                0.00    0.00     146/826         Perl_newLISTOP [189]
                0.00    0.00     187/826         Perl_newUNOP <cycle 1> [84]
                0.00    0.00     224/826         Perl_newSVOP [299]
[283]    0.0    0.00    0.00     826         Perl_Slab_Alloc [283]
                0.00    0.00      18/18          S_new_slab [425]
-----------------------------------------------
                                 665             Perl_op_free <cycle 7> [358]
                0.00    0.00     137/4043238     Perl_op_null [97]
[284]    0.0    0.00    0.00     802         Perl_op_clear <cycle 7> [284]
                0.00    0.00     130/130         S_op_clear_gv [319]
                0.00    0.00     101/101         Perl_pad_free [330]
                0.00    0.00      81/404         S_SvREFCNT_dec [288]
                0.00    0.00      20/20          Perl_gv_try_downgrade [411]
                0.00    0.00       3/788593      Perl_safesysfree [221]
                0.00    0.00       3/3           S_forget_pmop [548]
                                  76             Perl_sv_free2 <cycle 7> [218]
                                   3             Perl_op_free <cycle 7> [358]
-----------------------------------------------
                0.00    0.00       2/716         Perl_newFOROP [40]
                0.00    0.00      49/716         Perl_op_append_list [334]
                0.00    0.00     665/716         Perl_op_free <cycle 7> [358]
[285]    0.0    0.00    0.00     716         Perl_Slab_Free [285]
-----------------------------------------------
                                   4             S_mro_get_linear_isa_dfs <cycle 7> [135]
                                   6             S_gv_fetchmeth_internal <cycle 7> [582]
                                   6             S_gv_stashsvpvn_cached <cycle 7> [436]
                                   7             S_mro_clean_isarev <cycle 7> [584]
                                 138             S_parse_gv_stash_name <cycle 7> [79]
                                 373             Perl_gv_fetchpvn_flags <cycle 7> [289]
                0.00    0.00       1/4043238     Perl_gv_override [187]
                0.00    0.00      23/4043238     Perl_yylex [22]
                0.00    0.00      47/4043238     S_init_postdump_symbols [89]
                0.00    0.00      81/4043238     Perl_gv_fetchfile_flags [99]
[286]    0.0    0.00    0.00     686         Perl_hv_common_key_len <cycle 7> [286]
                                 686             Perl_hv_common <cycle 7> [12]
-----------------------------------------------
                0.00    0.00       1/497         Perl_hv_ksplit [612]
                0.00    0.00       1/497         PerlIO_init_table [596]
                0.00    0.00       2/497         PerlIO_list_alloc [557]
                0.00    0.00       2/497         Perl_lex_start [165]
                0.00    0.00       3/497         Perl_re_op_compile [107]
                0.00    0.00       4/497         PerlIOBuf_get_base [372]
                0.00    0.00       5/497         Perl_pad_new [145]
                0.00    0.00       5/497         Perl_newPADNAMELIST [504]
                0.00    0.00       8/497         Perl_more_bodies [279]
                0.00    0.00      12/497         PerlIO_push [442]
                0.00    0.00      14/497         Perl_hv_common <cycle 7> [12]
                0.00    0.00      23/497         S_sublex_push [101]
                0.00    0.00      36/497         Perl_mro_meta_init [383]
                0.00    0.00      51/497         S_hv_auxinit [363]
                0.00    0.00     143/497         Perl_sv_magicext <cycle 7> [313]
                0.00    0.00     187/497         Perl_newGP [77]
[287]    0.0    0.00    0.00     497         Perl_safesyscalloc [287]
-----------------------------------------------
                0.00    0.00       2/404         Perl_cv_set_call_checker_flags [181]
                0.00    0.00      60/404         S_cop_free [356]
                0.00    0.00      81/404         Perl_op_clear <cycle 7> [284]
                0.00    0.00     130/404         S_op_clear_gv [319]
                0.00    0.00     131/404         Perl_ck_rvconst [87]
[288]    0.0    0.00    0.00     404         S_SvREFCNT_dec [288]
-----------------------------------------------
                                   6             Perl_sv_upgrade <cycle 7> [215]
                                   9             S_gv_stashpvn_internal <cycle 7> [458]
                0.00    0.00       1/4043238     Perl_set_caret_X [199]
                0.00    0.00       1/4043238     Perl_gv_override [187]
                0.00    0.00       1/4043238     Perl_get_hv [194]
                0.00    0.00       1/4043238     Perl_init_argv_symbols [152]
                0.00    0.00       1/4043238     S_scan_inputsymbol [65]
                0.00    0.00       2/4043238     S_init_postdump_symbols [89]
                0.00    0.00       2/4043238     Perl_get_sv [183]
                0.00    0.00       2/4043238     Perl_get_cvn_flags [182]
                0.00    0.00       2/4043238     Perl_pp_sort <cycle 6> [51]
                0.00    0.00       4/4043238     Perl_populate_isa [131]
                0.00    0.00       7/4043238     S_init_predump_symbols [117]
                0.00    0.00       8/4043238     S_init_main_stash [106]
                0.00    0.00      24/4043238     Perl_yylex [22]
                0.00    0.00      80/4043238     Perl_newXS_len_flags [81]
                0.00    0.00      99/4043238     S_pending_ident [83]
                0.00    0.00     144/4043238     Perl_gv_fetchsv [96]
[289]    0.0    0.00    0.00     394         Perl_gv_fetchpvn_flags <cycle 7> [289]
                0.00    0.00     291/291         S_find_default_stash [294]
                0.00    0.00     227/227         S_gv_init_svtype [298]
                0.00    0.00     103/248         Perl_ckwarn [297]
                0.00    0.00      28/28          S_maybe_multimagic_gv [398]
                0.00    0.00       1/84          Perl_cvgv_set [342]
                                 373             Perl_hv_common_key_len <cycle 7> [286]
                                 347             S_parse_gv_stash_name <cycle 7> [79]
                                 128             Perl_gv_init_pvn <cycle 7> [75]
                                 128             S_gv_magicalize <cycle 7> [320]
                                  41             Perl_gv_add_by_type <cycle 7> [364]
                                   1             Perl_sv_add_backref <cycle 7> [296]
-----------------------------------------------
                0.00    0.00     187/374         Perl_newGP [77]
                0.00    0.00     187/374         Perl_gv_name_set [76]
[290]    0.0    0.00    0.00     374         S_perl_hash_one_at_a_time_hard [290]
-----------------------------------------------
                0.00    0.00       1/335         S_scan_inputsymbol [65]
                0.00    0.00       2/335         Perl_op_convert_list [73]
                0.00    0.00       2/335         Perl_newDEFSVOP [574]
                0.00    0.00       2/335         Perl_newCONDOP [60]
                0.00    0.00       4/335         Perl_ck_fun <cycle 1> [67]
                0.00    0.00       5/335         Perl_newUNOP_AUX [505]
                0.00    0.00       5/335         Perl_newFOROP [40]
                0.00    0.00       7/335         Perl_op_scope [156]
                0.00    0.00       7/335         Perl_newWHILEOP [35]
                0.00    0.00      17/335         S_new_logop [23]
                0.00    0.00      29/335         Perl_newUNOP <cycle 1> [84]
                0.00    0.00      33/335         Perl_newBINOP [119]
                0.00    0.00      44/335         S_force_list [137]
                0.00    0.00      75/335         Perl_newLISTOP [189]
                0.00    0.00     102/335         Perl_yyparse [5]
[291]    0.0    0.00    0.00     335         Perl_ck_null [291]
-----------------------------------------------
                0.00    0.00       1/331         Perl_newCONSTSUB_flags [142]
                0.00    0.00       4/331         Perl_start_subparse [123]
                0.00    0.00      20/331         Perl_pad_new [145]
                0.00    0.00      28/331         Perl_block_start [392]
                0.00    0.00     138/331         S_sublex_push [101]
                0.00    0.00     140/331         Perl_pad_block_start [393]
[292]    0.0    0.00    0.00     331         Perl_save_I32 [292]
-----------------------------------------------
                0.00    0.00      60/320         Perl_op_convert_list [73]
                0.00    0.00      73/320         Perl_newBINOP [119]
                0.00    0.00     187/320         Perl_newUNOP <cycle 1> [84]
[293]    0.0    0.00    0.00     320         S_op_integerize [293]
-----------------------------------------------
                0.00    0.00     291/291         Perl_gv_fetchpvn_flags <cycle 7> [289]
[294]    0.0    0.00    0.00     291         S_find_default_stash [294]
                0.00    0.00     291/291         S_gv_is_in_main [295]
-----------------------------------------------
                0.00    0.00     291/291         S_find_default_stash [294]
[295]    0.0    0.00    0.00     291         S_gv_is_in_main [295]
-----------------------------------------------
                                   1             Perl_gv_fetchpvn_flags <cycle 7> [289]
                                 187             Perl_gv_init_pvn <cycle 7> [75]
                0.00    0.00       7/4043238     Perl_newATTRSUB_x [48]
                0.00    0.00      80/4043238     Perl_newXS_len_flags [81]
[296]    0.0    0.00    0.00     275         Perl_sv_add_backref <cycle 7> [296]
                0.00    0.00     191/191         Perl_hv_backreferences_p [305]
                0.00    0.00      44/79374       Perl_av_extend_guts [241]
                0.00    0.00      44/79371       Perl_av_extend [242]
                                  84             Perl_sv_magicext <cycle 7> [313]
                                  13             Perl_newSV_type <cycle 7> [250]
-----------------------------------------------
                0.00    0.00       2/248         S_openn_cleanup [587]
                0.00    0.00       3/248         Perl_ck_cmp [531]
                0.00    0.00      15/248         S_new_logop [23]
                0.00    0.00      19/248         Perl_yylex [22]
                0.00    0.00     103/248         Perl_gv_fetchpvn_flags <cycle 7> [289]
                0.00    0.00     106/248         S_pending_ident [83]
[297]    0.0    0.00    0.00     248         Perl_ckwarn [297]
-----------------------------------------------
                0.00    0.00     227/227         Perl_gv_fetchpvn_flags <cycle 7> [289]
[298]    0.0    0.00    0.00     227         S_gv_init_svtype [298]
-----------------------------------------------
                0.00    0.00       1/224         Perl_newFOROP [40]
                0.00    0.00       1/224         S_force_ident [175]
                0.00    0.00       1/224         S_force_word [174]
                0.00    0.00       1/224         S_scan_inputsymbol [65]
                0.00    0.00       2/224         Perl_newDEFSVOP [574]
                0.00    0.00       3/224         Perl_ck_split [176]
                0.00    0.00       3/224         S_sublex_done [118]
                0.00    0.00       4/224         Perl_ck_fun <cycle 1> [67]
                0.00    0.00      11/224         S_fold_constants [6]
                0.00    0.00      11/224         S_sublex_start [112]
                0.00    0.00      18/224         Perl_scan_num [180]
                0.00    0.00      28/224         S_scan_const [91]
                0.00    0.00      34/224         Perl_yylex [22]
                0.00    0.00     106/224         S_pending_ident [83]
[299]    0.0    0.00    0.00     224         Perl_newSVOP [299]
                0.00    0.00     224/826         Perl_Slab_Alloc [283]
                0.00    0.00     224/1096        Perl_scalar [282]
-----------------------------------------------
                                 208             S_listkids <cycle 2> [331]
                0.00    0.00       2/80          Perl_newFOROP [40]
                0.00    0.00       3/80          Perl_ck_sort [534]
                0.00    0.00      10/80          Perl_newASSIGNOP [45]
[300]    0.0    0.00    0.00     223         Perl_list <cycle 2> [300]
                                  36             S_listkids <cycle 2> [331]
-----------------------------------------------
                0.00    0.00       1/216         S_force_ident [175]
                0.00    0.00       1/216         S_force_word [174]
                0.00    0.00       3/216         Perl_ck_split [176]
                0.00    0.00       3/216         S_sublex_done [118]
                0.00    0.00      11/216         S_fold_constants [6]
                0.00    0.00      11/216         S_sublex_start [112]
                0.00    0.00      18/216         Perl_scan_num [180]
                0.00    0.00      28/216         S_scan_const [91]
                0.00    0.00      34/216         Perl_yylex [22]
                0.00    0.00     106/216         S_pending_ident [83]
[301]    0.0    0.00    0.00     216         Perl_ck_svconst [301]
-----------------------------------------------
                0.00    0.00      92/199         S_scan_word [336]
                0.00    0.00     107/199         S_scan_ident [326]
[302]    0.0    0.00    0.00     199         S_parse_ident [302]
-----------------------------------------------
                0.00    0.00       1/195         Perl_newFOROP [40]
                0.00    0.00       1/195         Perl_ck_sort [534]
                0.00    0.00       2/195         Perl_newDEFSVOP [574]
                0.00    0.00       3/195         Perl_ck_match [533]
                0.00    0.00      82/195         Perl_yylex [22]
                0.00    0.00     106/195         S_pending_ident [83]
[303]    0.0    0.00    0.00     195         Perl_pad_findmy_pvn [303]
                0.00    0.00     195/195         S_pad_findlex [304]
-----------------------------------------------
                                  24             S_pad_findlex [304]
                0.00    0.00     195/195         Perl_pad_findmy_pvn [303]
[304]    0.0    0.00    0.00     195+24      S_pad_findlex [304]
                                  24             S_pad_findlex [304]
-----------------------------------------------
                0.00    0.00     191/191         Perl_sv_add_backref <cycle 7> [296]
[305]    0.0    0.00    0.00     191         Perl_hv_backreferences_p [305]
                0.00    0.00       1/56          S_hv_auxinit_internal [360]
                0.00    0.00       1/54          S_hv_auxinit [363]
-----------------------------------------------
                0.00    0.00     185/185         S_visit [161]
[306]    0.0    0.00    0.00     185         do_clean_named_objs [306]
                0.00    0.00     185/80240       S_SvREFCNT_inc [237]
-----------------------------------------------
                                  67             Perl_scalarvoid [307]
                0.00    0.00       1/166         Perl_newPROG [110]
                0.00    0.00      31/166         Perl_scalar [282]
                0.00    0.00     134/166         S_scalarseq [386]
[307]    0.0    0.00    0.00     166+67      Perl_scalarvoid [307]
                0.00    0.00     233/788593      Perl_safesysfree [221]
                0.00    0.00      14/923598      Perl_safesysmalloc [216]
                0.00    0.00      14/58424       Perl_safesysrealloc [244]
                0.00    0.00       5/5           S_inplace_aassign [511]
                                  67             Perl_scalarvoid [307]
-----------------------------------------------
                0.00    0.00       1/164         S_force_ident [175]
                0.00    0.00       1/164         S_force_word [174]
                0.00    0.00     162/164         Perl_yylex [22]
[308]    0.0    0.00    0.00     164         S_force_next [308]
-----------------------------------------------
                0.00    0.00       1/162         Perl_yyparse [5]
                0.00    0.00     161/162         S_sublex_push [101]
[309]    0.0    0.00    0.00     162         Perl_save_pptr [309]
-----------------------------------------------
                0.00    0.00     145/145         Perl_lex_next_chunk [167]
[310]    0.0    0.00    0.00     145         S_filter_gets [310]
-----------------------------------------------
                0.00    0.00       1/144         Perl_lex_read_space [204]
                0.00    0.00     143/144         Perl_yylex [22]
[311]    0.0    0.00    0.00     144         S_incline [311]
-----------------------------------------------
                0.00    0.00     143/143         Perl_sv_magicext <cycle 7> [313]
[312]    0.0    0.00    0.00     143         Perl_mg_magical [312]
-----------------------------------------------
                                  59             Perl_sv_magic <cycle 7> [355]
                                  84             Perl_sv_add_backref <cycle 7> [296]
[313]    0.0    0.00    0.00     143         Perl_sv_magicext <cycle 7> [313]
                0.00    0.00     143/497         Perl_safesyscalloc [287]
                0.00    0.00     143/143         Perl_mg_magical [312]
                0.00    0.00      51/54          Perl_savepvn [361]
                0.00    0.00       5/80240       S_SvREFCNT_inc [237]
                                  54             Perl_sv_upgrade <cycle 7> [215]
-----------------------------------------------
                0.00    0.00       1/142         Perl_mro_register [196]
                0.00    0.00       3/142         Perl_ck_split [176]
                0.00    0.00       6/142         S_gv_stashsvpvn_cached <cycle 7> [436]
                0.00    0.00      16/142         Perl_scan_num [180]
                0.00    0.00     116/142         Perl_pp_av2arylen [90]
[314]    0.0    0.00    0.00     142         Perl_newSViv [314]
-----------------------------------------------
                0.00    0.00     136/136         Perl_PerlIO_error [316]
[315]    0.0    0.00    0.00     136         PerlIOBase_error [315]
-----------------------------------------------
                0.00    0.00       2/136         Perl_io_close [570]
                0.00    0.00     134/136         Perl_do_print [113]
[316]    0.0    0.00    0.00     136         Perl_PerlIO_error [316]
                0.00    0.00     136/136         PerlIOBase_error [315]
-----------------------------------------------
                0.00    0.00       2/136         PerlIOBuf_flush <cycle 3> [369]
                0.00    0.00       4/136         PerlIO_vprintf [115]
                0.00    0.00     130/136         Perl_do_print [113]
[317]    0.0    0.00    0.00     136         Perl_PerlIO_write [317]
-----------------------------------------------
                0.00    0.00       4/134         PerlIO_vprintf [115]
                0.00    0.00     130/134         Perl_do_print [113]
[318]    0.0    0.00    0.00     134         PerlIOBuf_write [318]
                0.00    0.00       2/44          PerlIOBuf_get_base [372]
                0.00    0.00       2/44          Perl_PerlIO_get_base [373]
-----------------------------------------------
                0.00    0.00     130/130         Perl_op_clear <cycle 7> [284]
[319]    0.0    0.00    0.00     130         S_op_clear_gv [319]
                0.00    0.00     130/404         S_SvREFCNT_dec [288]
                0.00    0.00     120/120         S_SvREFCNT_dec_NN [323]
-----------------------------------------------
                                 128             Perl_gv_fetchpvn_flags <cycle 7> [289]
[320]    0.0    0.00    0.00     128         S_gv_magicalize <cycle 7> [320]
                                   6             Perl_gv_add_by_type <cycle 7> [364]
                                   6             Perl_sv_magic <cycle 7> [355]
                                   1             S_gv_magicalize_isa <cycle 7> [633]
-----------------------------------------------
                0.00    0.00     124/124         Perl_runops_standard <cycle 6> [7]
[321]    0.0    0.00    0.00     124         Perl_pp_rv2gv [321]
                0.00    0.00     124/124         S_rv2gv [322]
-----------------------------------------------
                0.00    0.00     124/124         Perl_pp_rv2gv [321]
[322]    0.0    0.00    0.00     124         S_rv2gv [322]
-----------------------------------------------
                0.00    0.00     120/120         S_op_clear_gv [319]
[323]    0.0    0.00    0.00     120         S_SvREFCNT_dec_NN [323]
-----------------------------------------------
                0.00    0.00     115/115         S_sublex_push [101]
[324]    0.0    0.00    0.00     115         Perl_save_I8 [324]
-----------------------------------------------
                0.00    0.00     114/114         Perl_runops_standard <cycle 6> [7]
[325]    0.0    0.00    0.00     114         Perl_pp_le [325]
-----------------------------------------------
                0.00    0.00     107/107         Perl_yylex [22]
[326]    0.0    0.00    0.00     107         S_scan_ident [326]
                0.00    0.00     107/199         S_parse_ident [302]
                0.00    0.00       1/105         S_intuit_more [328]
-----------------------------------------------
                0.00    0.00     106/106         Perl_yylex [22]
[327]    0.0    0.00    0.00     106         S_force_ident_maybe_lex [327]
-----------------------------------------------
                0.00    0.00       1/105         S_scan_ident [326]
                0.00    0.00     104/105         Perl_yylex [22]
