Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                                   1             lz_encoder_end <cycle 1> [228]
                                   2             stream_encoder_end <cycle 1> [260]
                                   2             block_decoder_end <cycle 1> [170]
                                   2             stream_decoder_end <cycle 1> [211]
                                   2             lz_decoder_end <cycle 1> [179]
                0.00    0.00       1/13          lzma_block_encoder_init [232]
                0.00    0.00       1/13          lzma_index_encoder_init [240]
                0.00    0.00       1/13          lzma_stream_encoder_init [95]
                0.00    0.00       2/13          lzma_block_decoder_init [182]
                0.00    0.00       2/13          lzma_stream_decoder_init [204]
                0.00    0.00       3/13          lzma_next_filter_init [149]
                0.00    0.00       3/13          lzma_end [165]
[133]    0.0    0.00    0.00      23         lzma_next_end <cycle 1> [133]
                0.00    0.00      10/40          lzma_free [129]
                0.00    0.00       1/1           index_encoder_end [219]
                                   2             lz_decoder_end <cycle 1> [179]
                                   2             block_decoder_end <cycle 1> [170]
                                   2             stream_decoder_end <cycle 1> [211]
                                   1             lz_encoder_end <cycle 1> [228]
                                   1             block_encoder_end <cycle 1> [215]
                                   1             stream_encoder_end <cycle 1> [260]
-----------------------------------------------
                0.00    0.00      17/17          lzma_decoder_reset [135]
[134]    0.0    0.00    0.00      17         literal_init [134]
-----------------------------------------------
                0.00    0.00      17/17          lzma2_decode [21]
[135]    0.0    0.00    0.00      17         lzma_decoder_reset [135]
                0.00    0.00      17/17          literal_init [134]
-----------------------------------------------
                0.00    0.00      14/14          fill_window [117]
[136]    0.0    0.00    0.00      14         move_window [136]
-----------------------------------------------
                0.00    0.00       1/12          lzma_block_header_encode [233]
                0.00    0.00       1/12          index_encode [218]
                0.00    0.00       1/12          lzma_stream_header_encode [254]
                0.00    0.00       1/12          lzma_stream_footer_encode [253]
                0.00    0.00       2/12          lzma_block_header_decode [183]
                0.00    0.00       2/12          lzma_index_hash_decode [87]
                0.00    0.00       2/12          lzma_stream_header_decode [207]
                0.00    0.00       2/12          lzma_stream_footer_decode [206]
[137]    0.0    0.00    0.00      12         lzma_crc32 [137]
-----------------------------------------------
                0.00    0.00       1/10          block_encode [3]
                0.00    0.00       2/10          lzma_block_decoder_init [182]
                0.00    0.00       2/10          block_decode [20]
                0.00    0.00       2/10          lzma_index_hash_decode [87]
                0.00    0.00       3/10          lzma_block_unpadded_size [148]
[138]    0.0    0.00    0.00      10         lzma_check_size [138]
-----------------------------------------------
                0.00    0.00       4/10          lzma_filter_flags_decode [184]
                0.00    0.00       6/10          lzma_index_hash_decode [87]
[139]    0.0    0.00    0.00      10         lzma_vli_decode [139]
-----------------------------------------------
                0.00    0.00       2/10          lzma_index_hash_append [86]
                0.00    0.00       2/10          index_stream_size [173]
                0.00    0.00       2/10          stream_decode [19]
                0.00    0.00       4/10          hash_append [85]
[140]    0.0    0.00    0.00      10         vli_ceil4 [140]
-----------------------------------------------
                0.00    0.00       2/8           lzma_index_hash_decode [87]
                0.00    0.00       6/8           index_size [147]
[141]    0.0    0.00    0.00       8         index_size_unpadded [141]
                0.00    0.00       8/25          lzma_vli_size [132]
-----------------------------------------------
                0.00    0.00       1/8           stream_encode [4]
                0.00    0.00       2/8           index_file_size [221]
                0.00    0.00       2/8           lzma_index_append [238]
                0.00    0.00       3/8           iter_set_info [227]
[142]    0.0    0.00    0.00       8         vli_ceil4 [142]
-----------------------------------------------
                0.00    0.00       1/7           block_encode [3]
                0.00    0.00       2/7           block_decode [20]
                0.00    0.00       4/7           lzma_index_hash_decode [87]
[143]    0.0    0.00    0.00       7         lzma_check_finish [143]
-----------------------------------------------
                0.00    0.00       1/7           lzma_block_encoder_init [232]
                0.00    0.00       2/7           lzma_block_decoder_init [182]
                0.00    0.00       4/7           lzma_index_hash_init [187]
[144]    0.0    0.00    0.00       7         lzma_check_init [144]
-----------------------------------------------
                0.00    0.00       6/6           main [1]
[145]    0.0    0.00    0.00       6         debug_time [145]
-----------------------------------------------
                0.00    0.00       2/6           lzma_raw_coder_init [90]
                0.00    0.00       2/6           lzma_raw_coder_memusage [200]
                0.00    0.00       2/6           lzma_properties_decode [198]
[146]    0.0    0.00    0.00       6         decoder_find [146]
-----------------------------------------------
                0.00    0.00       2/6           lzma_index_hash_append [86]
                0.00    0.00       2/6           index_stream_size [173]
                0.00    0.00       2/6           stream_decode [19]
[147]    0.0    0.00    0.00       6         index_size [147]
                0.00    0.00       6/8           index_size_unpadded [141]
-----------------------------------------------
                0.00    0.00       1/6           lzma_block_header_encode [233]
                0.00    0.00       1/6           stream_encode [4]
                0.00    0.00       2/6           lzma_block_decoder_init [182]
                0.00    0.00       2/6           stream_decode [19]
[148]    0.0    0.00    0.00       6         lzma_block_unpadded_size [148]
                0.00    0.00       3/10          lzma_check_size [138]
-----------------------------------------------
                0.00    0.00       1/6           lzma_lz_encoder_init [92]
                0.00    0.00       2/6           lzma_lz_decoder_init [190]
                0.00    0.00       3/6           lzma_raw_coder_init [90]
[149]    0.0    0.00    0.00       6         lzma_next_filter_init [149]
                0.00    0.00       3/13          lzma_next_end <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       2/6           lzma_stream_header_decode [207]
                0.00    0.00       4/6           lzma_stream_footer_decode [206]
[150]    0.0    0.00    0.00       6         unaligned_read32le [150]
-----------------------------------------------
                0.00    0.00       1/5           lzma_index_padding_size [244]
                0.00    0.00       4/5           index_size [156]
[151]    0.0    0.00    0.00       5         index_size_unpadded [151]
                0.00    0.00       5/25          lzma_vli_size [132]
-----------------------------------------------
                0.00    0.00       1/5           lzma_block_encoder_init [232]
                0.00    0.00       2/5           block_decode [20]
                0.00    0.00       2/5           stream_decode [19]
[152]    0.0    0.00    0.00       5         lzma_check_is_supported [152]
-----------------------------------------------
                0.00    0.00       2/5           lzma_filter_flags_encode [235]
                0.00    0.00       3/5           index_encode [218]
[153]    0.0    0.00    0.00       5         lzma_vli_encode [153]
-----------------------------------------------
                0.00    0.00       2/5           lzma_raw_coder_memusage [200]
                0.00    0.00       3/5           lzma_raw_coder_init [90]
[154]    0.0    0.00    0.00       5         validate_chain [154]
-----------------------------------------------
                0.00    0.00       1/4           lzma_raw_coder_init [90]
                0.00    0.00       1/4           lzma_properties_encode [251]
                0.00    0.00       2/4           lzma_properties_size [199]
[155]    0.0    0.00    0.00       4         encoder_find [155]
-----------------------------------------------
                0.00    0.00       1/4           index_file_size [221]
                0.00    0.00       1/4           lzma_index_append [238]
                0.00    0.00       1/4           iter_set_info [227]
                0.00    0.00       1/4           stream_encode [4]
[156]    0.0    0.00    0.00       4         index_size [156]
                0.00    0.00       4/5           index_size_unpadded [151]
-----------------------------------------------
                0.00    0.00       4/4           block_decode [20]
[157]    0.0    0.00    0.00       4         is_size_valid [157]
-----------------------------------------------
                0.00    0.00       2/4           lzma_lz_decoder_init [190]
                0.00    0.00       2/4           decode_buffer [22]
[158]    0.0    0.00    0.00       4         lz_decoder_reset [158]
-----------------------------------------------
                0.00    0.00       4/4           lzma_index_hash_decode [87]
[159]    0.0    0.00    0.00       4         lzma_sha256_finish [159]
                0.00    0.00       4/4           process [162]
-----------------------------------------------
                0.00    0.00       4/4           lzma_index_hash_init [187]
[160]    0.0    0.00    0.00       4         lzma_sha256_init [160]
-----------------------------------------------
                0.00    0.00       4/4           hash_append [85]
[161]    0.0    0.00    0.00       4         lzma_sha256_update [161]
-----------------------------------------------
                0.00    0.00       4/4           lzma_sha256_finish [159]
[162]    0.0    0.00    0.00       4         process [162]
                0.00    0.00       4/4           transform [164]
-----------------------------------------------
                0.00    0.00       2/4           lzma_stream_header_decode [207]
                0.00    0.00       2/4           lzma_stream_footer_decode [206]
[163]    0.0    0.00    0.00       4         stream_flags_decode [163]
-----------------------------------------------
                0.00    0.00       4/4           process [162]
[164]    0.0    0.00    0.00       4         transform [164]
-----------------------------------------------
                0.00    0.00       1/3           compressStream [14]
                0.00    0.00       2/3           uncompressStream [10]
[165]    0.0    0.00    0.00       3         lzma_end [165]
                0.00    0.00       3/13          lzma_next_end <cycle 1> [133]
                0.00    0.00       3/40          lzma_free [129]
-----------------------------------------------
                0.00    0.00       1/3           lzma_stream_encoder [94]
                0.00    0.00       2/3           lzma_stream_decoder [203]
[166]    0.0    0.00    0.00       3         lzma_strm_init [166]
                0.00    0.00       3/31          lzma_alloc [130]
-----------------------------------------------
                0.00    0.00       3/3           spec_mem_sum [27]
[167]    0.0    0.00    0.00       3         sha_init [167]
-----------------------------------------------
                0.00    0.00       3/3           sha_process [28]
[168]    0.0    0.00    0.00       3         sortof_strdup [168]
-----------------------------------------------
                0.00    0.00       1/3           lzma_stream_header_encode [254]
                0.00    0.00       2/3           lzma_stream_footer_encode [253]
[169]    0.0    0.00    0.00       3         unaligned_write32le [169]
-----------------------------------------------
                                   2             lzma_next_end <cycle 1> [133]
[170]    0.0    0.00    0.00       2         block_decoder_end <cycle 1> [170]
                                   2             lzma_next_end <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           spec_mem_load [17]
[171]    0.0    0.00    0.00       2         compare_sum [171]
-----------------------------------------------
                0.00    0.00       2/2           lzma2_decode [21]
[172]    0.0    0.00    0.00       2         dict_reset [172]
-----------------------------------------------
                0.00    0.00       2/2           lzma_index_hash_append [86]
[173]    0.0    0.00    0.00       2         index_stream_size [173]
                0.00    0.00       2/10          vli_ceil4 [140]
                0.00    0.00       2/6           index_size [147]
-----------------------------------------------
                0.00    0.00       1/2           lzma_index_init [241]
                0.00    0.00       1/2           lzma_index_append [238]
[174]    0.0    0.00    0.00       2         index_tree_append [174]
-----------------------------------------------
                0.00    0.00       1/2           lzma_index_end [185]
                0.00    0.00       1/2           index_tree_node_end [225]
[175]    0.0    0.00    0.00       2         index_tree_end [175]
-----------------------------------------------
                0.00    0.00       1/2           index_init_plain [222]
                0.00    0.00       1/2           index_stream_init [224]
[176]    0.0    0.00    0.00       2         index_tree_init [176]
-----------------------------------------------
                0.00    0.00       2/2           lzma_index_iter_next [189]
[177]    0.0    0.00    0.00       2         index_tree_next [177]
-----------------------------------------------
                0.00    0.00       2/2           uncompressStream [10]
[178]    0.0    0.00    0.00       2         init_decoder [178]
                0.00    0.00       2/2           lzma_stream_decoder [203]
-----------------------------------------------
                                   2             lzma_next_end <cycle 1> [133]
[179]    0.0    0.00    0.00       2         lz_decoder_end <cycle 1> [179]
                0.00    0.00       4/40          lzma_free [129]
                0.00    0.00       2/2           lzma2_decoder_end [180]
                                   2             lzma_next_end <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       2/2           lz_decoder_end <cycle 1> [179]
[180]    0.0    0.00    0.00       2         lzma2_decoder_end [180]
                0.00    0.00       2/40          lzma_free [129]
-----------------------------------------------
                0.00    0.00       2/2           lzma_lz_decoder_init [190]
[181]    0.0    0.00    0.00       2         lzma2_decoder_init [181]
                0.00    0.00       2/31          lzma_alloc [130]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [19]
[182]    0.0    0.00    0.00       2         lzma_block_decoder_init [182]
                0.00    0.00       2/13          lzma_next_end <cycle 1> [133]
                0.00    0.00       2/6           lzma_block_unpadded_size [148]
                0.00    0.00       2/31          lzma_alloc [130]
                0.00    0.00       2/10          lzma_check_size [138]
                0.00    0.00       2/7           lzma_check_init [144]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [19]
[183]    0.0    0.00    0.00       2         lzma_block_header_decode [183]
                0.00    0.00       2/12          lzma_crc32 [137]
                0.00    0.00       2/2           unaligned_read32le [214]
                0.00    0.00       2/2           lzma_filter_flags_decode [184]
-----------------------------------------------
                0.00    0.00       2/2           lzma_block_header_decode [183]
[184]    0.0    0.00    0.00       2         lzma_filter_flags_decode [184]
                0.00    0.00       4/10          lzma_vli_decode [139]
                0.00    0.00       2/2           lzma_lzma2_props_decode [194]
                0.00    0.00       2/2           lzma_properties_decode [198]
-----------------------------------------------
                0.00    0.00       1/2           lzma_stream_encoder_init [95]
                0.00    0.00       1/2           stream_encoder_end <cycle 1> [260]
[185]    0.0    0.00    0.00       2         lzma_index_end [185]
                0.00    0.00       1/40          lzma_free [129]
                0.00    0.00       1/1           index_tree_node_end [225]
                0.00    0.00       1/2           index_tree_end [175]
-----------------------------------------------
                0.00    0.00       2/2           stream_decoder_end <cycle 1> [211]
[186]    0.0    0.00    0.00       2         lzma_index_hash_end [186]
-----------------------------------------------
                0.00    0.00       2/2           stream_decoder_reset [212]
[187]    0.0    0.00    0.00       2         lzma_index_hash_init [187]
                0.00    0.00       4/4           lzma_sha256_init [160]
                0.00    0.00       4/7           lzma_check_init [144]
                0.00    0.00       2/31          lzma_alloc [130]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [19]
[188]    0.0    0.00    0.00       2         lzma_index_hash_size [188]
-----------------------------------------------
                0.00    0.00       2/2           index_encode [218]
[189]    0.0    0.00    0.00       2         lzma_index_iter_next [189]
                0.00    0.00       2/2           index_tree_next [177]
                0.00    0.00       1/1           iter_set_info [227]
-----------------------------------------------
                0.00    0.00       2/2           lzma_raw_coder_init [90]
[190]    0.0    0.00    0.00       2         lzma_lz_decoder_init [190]
                0.00    0.00       4/31          lzma_alloc [130]
                0.00    0.00       2/2           lzma_lzma_decoder_create [195]
                0.00    0.00       2/2           lzma2_decoder_init [181]
                0.00    0.00       2/40          lzma_free [129]
                0.00    0.00       2/4           lz_decoder_reset [158]
                0.00    0.00       2/6           lzma_next_filter_init [149]
-----------------------------------------------
                0.00    0.00       2/2           lzma_lzma_decoder_memusage_nocheck [196]
[191]    0.0    0.00    0.00       2         lzma_lz_decoder_memusage [191]
-----------------------------------------------
                0.00    0.00       2/2           lzma_raw_coder_init [90]
[192]    0.0    0.00    0.00       2         lzma_lzma2_decoder_init [192]
-----------------------------------------------
                0.00    0.00       2/2           lzma_raw_coder_memusage [200]
[193]    0.0    0.00    0.00       2         lzma_lzma2_decoder_memusage [193]
                0.00    0.00       2/2           lzma_lzma_decoder_memusage_nocheck [196]
-----------------------------------------------
                0.00    0.00       2/2           lzma_filter_flags_decode [184]
[194]    0.0    0.00    0.00       2         lzma_lzma2_props_decode [194]
                0.00    0.00       2/31          lzma_alloc [130]
-----------------------------------------------
                0.00    0.00       2/2           lzma_lz_decoder_init [190]
[195]    0.0    0.00    0.00       2         lzma_lzma_decoder_create [195]
                0.00    0.00       2/31          lzma_alloc [130]
-----------------------------------------------
                0.00    0.00       2/2           lzma_lzma2_decoder_memusage [193]
[196]    0.0    0.00    0.00       2         lzma_lzma_decoder_memusage_nocheck [196]
                0.00    0.00       2/2           lzma_lz_decoder_memusage [191]
-----------------------------------------------
                0.00    0.00       2/2           lzma2_decode [21]
[197]    0.0    0.00    0.00       2         lzma_lzma_lclppb_decode [197]
-----------------------------------------------
                0.00    0.00       2/2           lzma_filter_flags_decode [184]
[198]    0.0    0.00    0.00       2         lzma_properties_decode [198]
                0.00    0.00       2/6           decoder_find [146]
-----------------------------------------------
                0.00    0.00       1/2           lzma_filter_flags_size [236]
                0.00    0.00       1/2           lzma_filter_flags_encode [235]
[199]    0.0    0.00    0.00       2         lzma_properties_size [199]
                0.00    0.00       2/4           encoder_find [155]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [19]
[200]    0.0    0.00    0.00       2         lzma_raw_coder_memusage [200]
                0.00    0.00       2/5           validate_chain [154]
                0.00    0.00       2/6           decoder_find [146]
                0.00    0.00       2/2           lzma_lzma2_decoder_memusage [193]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [19]
[201]    0.0    0.00    0.00       2         lzma_raw_decoder_init [201]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [19]
[202]    0.0    0.00    0.00       2         lzma_raw_decoder_memusage [202]
-----------------------------------------------
                0.00    0.00       2/2           init_decoder [178]
[203]    0.0    0.00    0.00       2         lzma_stream_decoder [203]
                0.00    0.00       2/3           lzma_strm_init [166]
                0.00    0.00       2/2           stream_decoder_reset [212]
                0.00    0.00       2/2           lzma_stream_decoder_init [204]
-----------------------------------------------
                0.00    0.00       2/2           lzma_stream_decoder [203]
[204]    0.0    0.00    0.00       2         lzma_stream_decoder_init [204]
                0.00    0.00       2/13          lzma_next_end <cycle 1> [133]
                0.00    0.00       2/31          lzma_alloc [130]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [19]
[205]    0.0    0.00    0.00       2         lzma_stream_flags_compare [205]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [19]
[206]    0.0    0.00    0.00       2         lzma_stream_footer_decode [206]
                0.00    0.00       4/6           unaligned_read32le [150]
                0.00    0.00       2/12          lzma_crc32 [137]
                0.00    0.00       2/4           stream_flags_decode [163]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [19]
[207]    0.0    0.00    0.00       2         lzma_stream_header_decode [207]
                0.00    0.00       2/12          lzma_crc32 [137]
                0.00    0.00       2/6           unaligned_read32le [150]
                0.00    0.00       2/4           stream_flags_decode [163]
-----------------------------------------------
                0.00    0.00       2/2           spec_mem_rewind [210]
[208]    0.0    0.00    0.00       2         spec_mem_lseek [208]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[209]    0.0    0.00    0.00       2         spec_mem_reset [209]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[210]    0.0    0.00    0.00       2         spec_mem_rewind [210]
                0.00    0.00       2/2           spec_mem_lseek [208]
-----------------------------------------------
                                   2             lzma_next_end <cycle 1> [133]
[211]    0.0    0.00    0.00       2         stream_decoder_end <cycle 1> [211]
                0.00    0.00       2/40          lzma_free [129]
                0.00    0.00       2/2           lzma_index_hash_end [186]
                                   2             lzma_next_end <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       2/2           lzma_stream_decoder [203]
[212]    0.0    0.00    0.00       2         stream_decoder_reset [212]
                0.00    0.00       2/2           lzma_index_hash_init [187]
-----------------------------------------------
                0.00    0.00       1/2           lzma_stream_header_encode [254]
                0.00    0.00       1/2           lzma_stream_footer_encode [253]
[213]    0.0    0.00    0.00       2         stream_flags_encode [213]
-----------------------------------------------
                0.00    0.00       2/2           lzma_block_header_decode [183]
[214]    0.0    0.00    0.00       2         unaligned_read32le [214]
-----------------------------------------------
                                   1             lzma_next_end <cycle 1> [133]
[215]    0.0    0.00    0.00       1         block_encoder_end <cycle 1> [215]
                                   1             lzma_next_end <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       1/1           stream_encoder_update [96]
[216]    0.0    0.00    0.00       1         block_encoder_init [216]
                0.00    0.00       1/1           lzma_block_header_size [234]
-----------------------------------------------
                0.00    0.00       1/1           lzma_lzma2_props_encode [247]
[217]    0.0    0.00    0.00       1         get_pos_slot [217]
-----------------------------------------------
                0.00    0.00       1/1           stream_encode [4]
[218]    0.0    0.00    0.00       1         index_encode [218]
                0.00    0.00       3/5           lzma_vli_encode [153]
                0.00    0.00       2/2           lzma_index_iter_next [189]
                0.00    0.00       1/1           lzma_index_block_count [239]
                0.00    0.00       1/1           lzma_index_padding_size [244]
                0.00    0.00       1/12          lzma_crc32 [137]
-----------------------------------------------
                0.00    0.00       1/1           lzma_next_end <cycle 1> [133]
[219]    0.0    0.00    0.00       1         index_encoder_end [219]
-----------------------------------------------
                0.00    0.00       1/1           lzma_index_encoder_init [240]
[220]    0.0    0.00    0.00       1         index_encoder_reset [220]
                0.00    0.00       1/1           lzma_index_iter_rewind [243]
                0.00    0.00       1/1           lzma_index_iter_init [242]
-----------------------------------------------
                0.00    0.00       1/1           lzma_index_append [238]
[221]    0.0    0.00    0.00       1         index_file_size [221]
                0.00    0.00       2/8           vli_ceil4 [142]
                0.00    0.00       1/4           index_size [156]
-----------------------------------------------
                0.00    0.00       1/1           lzma_index_init [241]
[222]    0.0    0.00    0.00       1         index_init_plain [222]
                0.00    0.00       1/31          lzma_alloc [130]
                0.00    0.00       1/2           index_tree_init [176]
-----------------------------------------------
                0.00    0.00       1/1           index_tree_node_end [225]
[223]    0.0    0.00    0.00       1         index_stream_end [223]
-----------------------------------------------
                0.00    0.00       1/1           lzma_index_init [241]
[224]    0.0    0.00    0.00       1         index_stream_init [224]
                0.00    0.00       1/31          lzma_alloc [130]
                0.00    0.00       1/2           index_tree_init [176]
-----------------------------------------------
                                   1             index_tree_node_end [225]
                0.00    0.00       1/1           lzma_index_end [185]
[225]    0.0    0.00    0.00       1+1       index_tree_node_end [225]
                0.00    0.00       1/40          lzma_free [129]
                0.00    0.00       1/2           index_tree_end [175]
                0.00    0.00       1/1           index_stream_end [223]
                                   1             index_tree_node_end [225]
-----------------------------------------------
                0.00    0.00       1/1           lzma_stream_footer_encode [253]
[226]    0.0    0.00    0.00       1         is_backward_size_valid [226]
-----------------------------------------------
                0.00    0.00       1/1           lzma_index_iter_next [189]
[227]    0.0    0.00    0.00       1         iter_set_info [227]
                0.00    0.00       3/8           vli_ceil4 [142]
                0.00    0.00       1/4           index_size [156]
-----------------------------------------------
                                   1             lzma_next_end <cycle 1> [133]
[228]    0.0    0.00    0.00       1         lz_encoder_end <cycle 1> [228]
                0.00    0.00       3/40          lzma_free [129]
                0.00    0.00       1/1           lzma2_encoder_end [231]
                                   1             lzma_next_end <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       1/1           lzma_lz_encoder_init [92]
[229]    0.0    0.00    0.00       1         lz_encoder_init [229]
                0.00    0.00       2/31          lzma_alloc [130]
-----------------------------------------------
                0.00    0.00       1/1           lzma_lz_encoder_init [92]
[230]    0.0    0.00    0.00       1         lz_encoder_prepare [230]
                0.00    0.00       1/40          lzma_free [129]
-----------------------------------------------
                0.00    0.00       1/1           lz_encoder_end <cycle 1> [228]
[231]    0.0    0.00    0.00       1         lzma2_encoder_end [231]
                0.00    0.00       1/40          lzma_free [129]
-----------------------------------------------
                0.00    0.00       1/1           stream_encoder_update [96]
[232]    0.0    0.00    0.00       1         lzma_block_encoder_init [232]
                0.00    0.00       1/13          lzma_next_end <cycle 1> [133]
                0.00    0.00       1/5           lzma_check_is_supported [152]
                0.00    0.00       1/31          lzma_alloc [130]
                0.00    0.00       1/7           lzma_check_init [144]
-----------------------------------------------
                0.00    0.00       1/1           stream_encode [4]
[233]    0.0    0.00    0.00       1         lzma_block_header_encode [233]
                0.00    0.00       1/6           lzma_block_unpadded_size [148]
                0.00    0.00       1/1           lzma_filter_flags_encode [235]
                0.00    0.00       1/12          lzma_crc32 [137]
                0.00    0.00       1/1           unaligned_write32le [262]
-----------------------------------------------
                0.00    0.00       1/1           block_encoder_init [216]
[234]    0.0    0.00    0.00       1         lzma_block_header_size [234]
                0.00    0.00       1/1           lzma_filter_flags_size [236]
-----------------------------------------------
                0.00    0.00       1/1           lzma_block_header_encode [233]
[235]    0.0    0.00    0.00       1         lzma_filter_flags_encode [235]
                0.00    0.00       2/5           lzma_vli_encode [153]
                0.00    0.00       1/2           lzma_properties_size [199]
                0.00    0.00       1/1           lzma_lzma2_props_encode [247]
                0.00    0.00       1/1           lzma_properties_encode [251]
-----------------------------------------------
                0.00    0.00       1/1           lzma_block_header_size [234]
[236]    0.0    0.00    0.00       1         lzma_filter_flags_size [236]
                0.00    0.00       2/25          lzma_vli_size [132]
                0.00    0.00       1/2           lzma_properties_size [199]
-----------------------------------------------
                0.00    0.00       1/1           lzma_stream_encoder_init [95]
[237]    0.0    0.00    0.00       1         lzma_filters_copy [237]
                0.00    0.00       1/31          lzma_alloc [130]
-----------------------------------------------
                0.00    0.00       1/1           stream_encode [4]
[238]    0.0    0.00    0.00       1         lzma_index_append [238]
                0.00    0.00       2/25          lzma_vli_size [132]
                0.00    0.00       2/8           vli_ceil4 [142]
                0.00    0.00       1/1           index_file_size [221]
                0.00    0.00       1/4           index_size [156]
                0.00    0.00       1/31          lzma_alloc [130]
                0.00    0.00       1/2           index_tree_append [174]
-----------------------------------------------
                0.00    0.00       1/1           index_encode [218]
[239]    0.0    0.00    0.00       1         lzma_index_block_count [239]
-----------------------------------------------
                0.00    0.00       1/1           stream_encode [4]
[240]    0.0    0.00    0.00       1         lzma_index_encoder_init [240]
                0.00    0.00       1/13          lzma_next_end <cycle 1> [133]
                0.00    0.00       1/31          lzma_alloc [130]
                0.00    0.00       1/1           index_encoder_reset [220]
-----------------------------------------------
                0.00    0.00       1/1           lzma_stream_encoder_init [95]
[241]    0.0    0.00    0.00       1         lzma_index_init [241]
                0.00    0.00       1/1           index_init_plain [222]
                0.00    0.00       1/1           index_stream_init [224]
                0.00    0.00       1/2           index_tree_append [174]
-----------------------------------------------
                0.00    0.00       1/1           index_encoder_reset [220]
[242]    0.0    0.00    0.00       1         lzma_index_iter_init [242]
-----------------------------------------------
                0.00    0.00       1/1           index_encoder_reset [220]
[243]    0.0    0.00    0.00       1         lzma_index_iter_rewind [243]
-----------------------------------------------
                0.00    0.00       1/1           index_encode [218]
[244]    0.0    0.00    0.00       1         lzma_index_padding_size [244]
                0.00    0.00       1/5           index_size_unpadded [151]
-----------------------------------------------
                0.00    0.00       1/1           stream_encode [4]
[245]    0.0    0.00    0.00       1         lzma_index_size [245]
-----------------------------------------------
                0.00    0.00       1/1           lzma_raw_coder_init [90]
[246]    0.0    0.00    0.00       1         lzma_lzma2_encoder_init [246]
-----------------------------------------------
                0.00    0.00       1/1           lzma_filter_flags_encode [235]
[247]    0.0    0.00    0.00       1         lzma_lzma2_props_encode [247]
                0.00    0.00       1/1           get_pos_slot [217]
-----------------------------------------------
                0.00    0.00       1/1           lzma2_encoder_init [91]
[248]    0.0    0.00    0.00       1         lzma_lzma_encoder_create [248]
                0.00    0.00       1/31          lzma_alloc [130]
                0.00    0.00       1/1           set_lz_options [256]
-----------------------------------------------
                0.00    0.00       1/1           lzma2_header_lzma [127]
[249]    0.0    0.00    0.00       1         lzma_lzma_lclppb_encode [249]
                0.00    0.00       1/428         is_lclppb_valid [122]
-----------------------------------------------
                0.00    0.00       1/1           init_encoder [93]
[250]    0.0    0.00    0.00       1         lzma_lzma_preset [250]
-----------------------------------------------
                0.00    0.00       1/1           lzma_filter_flags_encode [235]
[251]    0.0    0.00    0.00       1         lzma_properties_encode [251]
                0.00    0.00       1/4           encoder_find [155]
-----------------------------------------------
                0.00    0.00       1/1           stream_encoder_update [96]
[252]    0.0    0.00    0.00       1         lzma_raw_encoder_init [252]
-----------------------------------------------
                0.00    0.00       1/1           stream_encode [4]
[253]    0.0    0.00    0.00       1         lzma_stream_footer_encode [253]
                0.00    0.00       2/3           unaligned_write32le [169]
                0.00    0.00       1/1           is_backward_size_valid [226]
                0.00    0.00       1/2           stream_flags_encode [213]
                0.00    0.00       1/12          lzma_crc32 [137]
-----------------------------------------------
                0.00    0.00       1/1           lzma_stream_encoder_init [95]
[254]    0.0    0.00    0.00       1         lzma_stream_header_encode [254]
                0.00    0.00       1/2           stream_flags_encode [213]
                0.00    0.00       1/3           unaligned_write32le [169]
                0.00    0.00       1/12          lzma_crc32 [137]
-----------------------------------------------
                0.00    0.00       1/1           spec_mem_load [17]
[255]    0.0    0.00    0.00       1         print_sum [255]
-----------------------------------------------
                0.00    0.00       1/1           lzma_lzma_encoder_create [248]
[256]    0.0    0.00    0.00       1         set_lz_options [256]
-----------------------------------------------
                0.00    0.00       1/1           sha_process [28]
[257]    0.0    0.00    0.00       1         sha_min [257]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[258]    0.0    0.00    0.00       1         spec_initbufs [258]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[259]    0.0    0.00    0.00       1         spec_mem_alloc_fds [259]
-----------------------------------------------
                                   1             lzma_next_end <cycle 1> [133]
[260]    0.0    0.00    0.00       1         stream_encoder_end <cycle 1> [260]
                0.00    0.00       2/40          lzma_free [129]
                0.00    0.00       1/2           lzma_index_end [185]
                                   2             lzma_next_end <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
